"","well","plate","row","column","media","edge","strain","starve","rep","time_hr","OD","OD_b"
"341","A2",1,"A",2,"succ",1,"kb","0","a",41.4925,0.386,0.31
"342","A2",1,"A",2,"succ",1,"kb","0","a",41.7425,0.387,0.311
"343","A2",1,"A",2,"succ",1,"kb","0","a",41.9925,0.386,0.31
"344","A2",1,"A",2,"succ",1,"kb","0","a",42.2425,0.386,0.31
"345","A2",1,"A",2,"succ",1,"kb","0","a",42.4925,0.386,0.31
"346","A2",1,"A",2,"succ",1,"kb","0","a",42.7425,0.385,0.309
"347","A2",1,"A",2,"succ",1,"kb","0","a",42.9925,0.385,0.309
"348","A2",1,"A",2,"succ",1,"kb","0","a",43.2425,0.385,0.309
"349","A2",1,"A",2,"succ",1,"kb","0","a",43.4925,0.385,0.309
"350","A2",1,"A",2,"succ",1,"kb","0","a",43.7425,0.385,0.309
"351","A4",1,"A",4,"succ",1,"kb","2","a",0.2425,0.095,0.019
"352","A4",1,"A",4,"succ",1,"kb","2","a",0.4925,0.098,0.022
"353","A4",1,"A",4,"succ",1,"kb","2","a",0.7425,0.106,0.03
"354","A4",1,"A",4,"succ",1,"kb","2","a",0.9925,0.112,0.036
"355","A4",1,"A",4,"succ",1,"kb","2","a",1.2425,0.11,0.034
"356","A4",1,"A",4,"succ",1,"kb","2","a",1.4925,0.103,0.027
"357","A4",1,"A",4,"succ",1,"kb","2","a",1.7425,0.101,0.025
"358","A4",1,"A",4,"succ",1,"kb","2","a",1.9925,0.099,0.023
"359","A4",1,"A",4,"succ",1,"kb","2","a",2.2425,0.099,0.023
"360","A4",1,"A",4,"succ",1,"kb","2","a",2.4925,0.099,0.023
"361","A4",1,"A",4,"succ",1,"kb","2","a",2.7425,0.099,0.023
"362","A4",1,"A",4,"succ",1,"kb","2","a",2.9925,0.099,0.023
"363","A4",1,"A",4,"succ",1,"kb","2","a",3.2425,0.1,0.024
"364","A4",1,"A",4,"succ",1,"kb","2","a",3.4925,0.1,0.024
"365","A4",1,"A",4,"succ",1,"kb","2","a",3.7425,0.101,0.025
"366","A4",1,"A",4,"succ",1,"kb","2","a",3.9925,0.102,0.026
"367","A4",1,"A",4,"succ",1,"kb","2","a",4.2425,0.103,0.027
"368","A4",1,"A",4,"succ",1,"kb","2","a",4.4925,0.105,0.029
"369","A4",1,"A",4,"succ",1,"kb","2","a",4.7425,0.107,0.031
"370","A4",1,"A",4,"succ",1,"kb","2","a",4.9925,0.11,0.034
"371","A4",1,"A",4,"succ",1,"kb","2","a",5.2425,0.112,0.036
"372","A4",1,"A",4,"succ",1,"kb","2","a",5.4925,0.111,0.035
"373","A4",1,"A",4,"succ",1,"kb","2","a",5.7425,0.111,0.035
"374","A4",1,"A",4,"succ",1,"kb","2","a",5.9925,0.11,0.034
"375","A4",1,"A",4,"succ",1,"kb","2","a",6.2425,0.11,0.034
"376","A4",1,"A",4,"succ",1,"kb","2","a",6.4925,0.11,0.034
"377","A4",1,"A",4,"succ",1,"kb","2","a",6.7425,0.11,0.034
"378","A4",1,"A",4,"succ",1,"kb","2","a",6.9925,0.11,0.034
"379","A4",1,"A",4,"succ",1,"kb","2","a",7.2425,0.11,0.034
"380","A4",1,"A",4,"succ",1,"kb","2","a",7.4925,0.111,0.035
"381","A4",1,"A",4,"succ",1,"kb","2","a",7.7425,0.112,0.036
"382","A4",1,"A",4,"succ",1,"kb","2","a",7.9925,0.114,0.038
"383","A4",1,"A",4,"succ",1,"kb","2","a",8.2425,0.115,0.039
"384","A4",1,"A",4,"succ",1,"kb","2","a",8.4925,0.113,0.037
"385","A4",1,"A",4,"succ",1,"kb","2","a",8.7425,0.113,0.037
"386","A4",1,"A",4,"succ",1,"kb","2","a",8.9925,0.113,0.037
"387","A4",1,"A",4,"succ",1,"kb","2","a",9.2425,0.115,0.039
"388","A4",1,"A",4,"succ",1,"kb","2","a",9.4925,0.116,0.04
"389","A4",1,"A",4,"succ",1,"kb","2","a",9.7425,0.118,0.042
"390","A4",1,"A",4,"succ",1,"kb","2","a",9.9925,0.121,0.045
"391","A4",1,"A",4,"succ",1,"kb","2","a",10.2425,0.123,0.047
"392","A4",1,"A",4,"succ",1,"kb","2","a",10.4925,0.126,0.05
"393","A4",1,"A",4,"succ",1,"kb","2","a",10.7425,0.13,0.054
"394","A4",1,"A",4,"succ",1,"kb","2","a",10.9925,0.134,0.058
"395","A4",1,"A",4,"succ",1,"kb","2","a",11.2425,0.135,0.059
"396","A4",1,"A",4,"succ",1,"kb","2","a",11.4925,0.142,0.066
"397","A4",1,"A",4,"succ",1,"kb","2","a",11.7425,0.148,0.072
"398","A4",1,"A",4,"succ",1,"kb","2","a",11.9925,0.154,0.078
"399","A4",1,"A",4,"succ",1,"kb","2","a",12.2425,0.16,0.084
"400","A4",1,"A",4,"succ",1,"kb","2","a",12.4925,0.166,0.09
"401","A4",1,"A",4,"succ",1,"kb","2","a",12.7425,0.164,0.088
"402","A4",1,"A",4,"succ",1,"kb","2","a",12.9925,0.172,0.096
"403","A4",1,"A",4,"succ",1,"kb","2","a",13.2425,0.185,0.109
"404","A4",1,"A",4,"succ",1,"kb","2","a",13.4925,0.187,0.111
"405","A4",1,"A",4,"succ",1,"kb","2","a",13.7425,0.203,0.127
"406","A4",1,"A",4,"succ",1,"kb","2","a",13.9925,0.211,0.135
"407","A4",1,"A",4,"succ",1,"kb","2","a",14.2425,0.221,0.145
"408","A4",1,"A",4,"succ",1,"kb","2","a",14.4925,0.226,0.15
"409","A4",1,"A",4,"succ",1,"kb","2","a",14.7425,0.229,0.153
"410","A4",1,"A",4,"succ",1,"kb","2","a",14.9925,0.229,0.153
"411","A4",1,"A",4,"succ",1,"kb","2","a",15.2425,0.24,0.164
"412","A4",1,"A",4,"succ",1,"kb","2","a",15.4925,0.243,0.167
"413","A4",1,"A",4,"succ",1,"kb","2","a",15.7425,0.254,0.178
"414","A4",1,"A",4,"succ",1,"kb","2","a",15.9925,0.266,0.19
"415","A4",1,"A",4,"succ",1,"kb","2","a",16.2425,0.288,0.212
"416","A4",1,"A",4,"succ",1,"kb","2","a",16.4925,0.29,0.214
"417","A4",1,"A",4,"succ",1,"kb","2","a",16.7425,0.311,0.235
"418","A4",1,"A",4,"succ",1,"kb","2","a",16.9925,0.315,0.239
"419","A4",1,"A",4,"succ",1,"kb","2","a",17.2425,0.33,0.254
"420","A4",1,"A",4,"succ",1,"kb","2","a",17.4925,0.344,0.268
"421","A4",1,"A",4,"succ",1,"kb","2","a",17.7425,0.363,0.287
"422","A4",1,"A",4,"succ",1,"kb","2","a",17.9925,0.388,0.312
"423","A4",1,"A",4,"succ",1,"kb","2","a",18.2425,0.443,0.367
"424","A4",1,"A",4,"succ",1,"kb","2","a",18.4925,0.438,0.362
"425","A4",1,"A",4,"succ",1,"kb","2","a",18.7425,0.459,0.383
"426","A4",1,"A",4,"succ",1,"kb","2","a",18.9925,0.491,0.415
"427","A4",1,"A",4,"succ",1,"kb","2","a",19.2425,0.498,0.422
"428","A4",1,"A",4,"succ",1,"kb","2","a",19.4925,0.492,0.416
"429","A4",1,"A",4,"succ",1,"kb","2","a",19.7425,0.485,0.409
"430","A4",1,"A",4,"succ",1,"kb","2","a",19.9925,0.479,0.403
"431","A4",1,"A",4,"succ",1,"kb","2","a",20.2425,0.475,0.399
"432","A4",1,"A",4,"succ",1,"kb","2","a",20.4925,0.471,0.395
"433","A4",1,"A",4,"succ",1,"kb","2","a",20.7425,0.468,0.392
"434","A4",1,"A",4,"succ",1,"kb","2","a",20.9925,0.465,0.389
"435","A4",1,"A",4,"succ",1,"kb","2","a",21.2425,0.463,0.387
"436","A4",1,"A",4,"succ",1,"kb","2","a",21.4925,0.461,0.385
"437","A4",1,"A",4,"succ",1,"kb","2","a",21.7425,0.458,0.382
"438","A4",1,"A",4,"succ",1,"kb","2","a",21.9925,0.457,0.381
"439","A4",1,"A",4,"succ",1,"kb","2","a",22.2425,0.456,0.38
"440","A4",1,"A",4,"succ",1,"kb","2","a",22.4925,0.454,0.378
"441","A4",1,"A",4,"succ",1,"kb","2","a",22.7425,0.452,0.376
"442","A4",1,"A",4,"succ",1,"kb","2","a",22.9925,0.45,0.374
"443","A4",1,"A",4,"succ",1,"kb","2","a",23.2425,0.449,0.373
"444","A4",1,"A",4,"succ",1,"kb","2","a",23.4925,0.448,0.372
"445","A4",1,"A",4,"succ",1,"kb","2","a",23.7425,0.447,0.371
"446","A4",1,"A",4,"succ",1,"kb","2","a",23.9925,0.445,0.369
"447","A4",1,"A",4,"succ",1,"kb","2","a",24.2425,0.444,0.368
"448","A4",1,"A",4,"succ",1,"kb","2","a",24.4925,0.443,0.367
"449","A4",1,"A",4,"succ",1,"kb","2","a",24.7425,0.442,0.366
"450","A4",1,"A",4,"succ",1,"kb","2","a",24.9925,0.441,0.365
"451","A4",1,"A",4,"succ",1,"kb","2","a",25.2425,0.439,0.363
"452","A4",1,"A",4,"succ",1,"kb","2","a",25.4925,0.438,0.362
"453","A4",1,"A",4,"succ",1,"kb","2","a",25.7425,0.437,0.361
"454","A4",1,"A",4,"succ",1,"kb","2","a",25.9925,0.436,0.36
"455","A4",1,"A",4,"succ",1,"kb","2","a",26.2425,0.435,0.359
"456","A4",1,"A",4,"succ",1,"kb","2","a",26.4925,0.434,0.358
"457","A4",1,"A",4,"succ",1,"kb","2","a",26.7425,0.433,0.357
"458","A4",1,"A",4,"succ",1,"kb","2","a",26.9925,0.432,0.356
"459","A4",1,"A",4,"succ",1,"kb","2","a",27.2425,0.431,0.355
"460","A4",1,"A",4,"succ",1,"kb","2","a",27.4925,0.431,0.355
"461","A4",1,"A",4,"succ",1,"kb","2","a",27.7425,0.429,0.353
"462","A4",1,"A",4,"succ",1,"kb","2","a",27.9925,0.428,0.352
"463","A4",1,"A",4,"succ",1,"kb","2","a",28.2425,0.428,0.352
"464","A4",1,"A",4,"succ",1,"kb","2","a",28.4925,0.427,0.351
"465","A4",1,"A",4,"succ",1,"kb","2","a",28.7425,0.426,0.35
"466","A4",1,"A",4,"succ",1,"kb","2","a",28.9925,0.426,0.35
"467","A4",1,"A",4,"succ",1,"kb","2","a",29.2425,0.425,0.349
"468","A4",1,"A",4,"succ",1,"kb","2","a",29.4925,0.424,0.348
"469","A4",1,"A",4,"succ",1,"kb","2","a",29.7425,0.424,0.348
"470","A4",1,"A",4,"succ",1,"kb","2","a",29.9925,0.423,0.347
"471","A4",1,"A",4,"succ",1,"kb","2","a",30.2425,0.422,0.346
"472","A4",1,"A",4,"succ",1,"kb","2","a",30.4925,0.422,0.346
"473","A4",1,"A",4,"succ",1,"kb","2","a",30.7425,0.421,0.345
"474","A4",1,"A",4,"succ",1,"kb","2","a",30.9925,0.42,0.344
"475","A4",1,"A",4,"succ",1,"kb","2","a",31.2425,0.42,0.344
"476","A4",1,"A",4,"succ",1,"kb","2","a",31.4925,0.419,0.343
"477","A4",1,"A",4,"succ",1,"kb","2","a",31.7425,0.419,0.343
"478","A4",1,"A",4,"succ",1,"kb","2","a",31.9925,0.418,0.342
"479","A4",1,"A",4,"succ",1,"kb","2","a",32.2425,0.417,0.341
"480","A4",1,"A",4,"succ",1,"kb","2","a",32.4925,0.417,0.341
"481","A4",1,"A",4,"succ",1,"kb","2","a",32.7425,0.417,0.341
"482","A4",1,"A",4,"succ",1,"kb","2","a",32.9925,0.416,0.34
"483","A4",1,"A",4,"succ",1,"kb","2","a",33.2425,0.415,0.339
"484","A4",1,"A",4,"succ",1,"kb","2","a",33.4925,0.415,0.339
"485","A4",1,"A",4,"succ",1,"kb","2","a",33.7425,0.414,0.338
"486","A4",1,"A",4,"succ",1,"kb","2","a",33.9925,0.414,0.338
"487","A4",1,"A",4,"succ",1,"kb","2","a",34.2425,0.413,0.337
"488","A4",1,"A",4,"succ",1,"kb","2","a",34.4925,0.413,0.337
"489","A4",1,"A",4,"succ",1,"kb","2","a",34.7425,0.412,0.336
"490","A4",1,"A",4,"succ",1,"kb","2","a",34.9925,0.412,0.336
"491","A4",1,"A",4,"succ",1,"kb","2","a",35.2425,0.412,0.336
"492","A4",1,"A",4,"succ",1,"kb","2","a",35.4925,0.412,0.336
"493","A4",1,"A",4,"succ",1,"kb","2","a",35.7425,0.411,0.335
"494","A4",1,"A",4,"succ",1,"kb","2","a",35.9925,0.41,0.334
"495","A4",1,"A",4,"succ",1,"kb","2","a",36.2425,0.41,0.334
"496","A4",1,"A",4,"succ",1,"kb","2","a",36.4925,0.41,0.334
"497","A4",1,"A",4,"succ",1,"kb","2","a",36.7425,0.41,0.334
"498","A4",1,"A",4,"succ",1,"kb","2","a",36.9925,0.409,0.333
"499","A4",1,"A",4,"succ",1,"kb","2","a",37.2425,0.409,0.333
"500","A4",1,"A",4,"succ",1,"kb","2","a",37.4925,0.408,0.332
"501","A4",1,"A",4,"succ",1,"kb","2","a",37.7425,0.408,0.332
"502","A4",1,"A",4,"succ",1,"kb","2","a",37.9925,0.407,0.331
"503","A4",1,"A",4,"succ",1,"kb","2","a",38.2425,0.407,0.331
"504","A4",1,"A",4,"succ",1,"kb","2","a",38.4925,0.407,0.331
"505","A4",1,"A",4,"succ",1,"kb","2","a",38.7425,0.406,0.33
"506","A4",1,"A",4,"succ",1,"kb","2","a",38.9925,0.406,0.33
"507","A4",1,"A",4,"succ",1,"kb","2","a",39.2425,0.406,0.33
"508","A4",1,"A",4,"succ",1,"kb","2","a",39.4925,0.406,0.33
"509","A4",1,"A",4,"succ",1,"kb","2","a",39.7425,0.405,0.329
"510","A4",1,"A",4,"succ",1,"kb","2","a",39.9925,0.405,0.329
"511","A4",1,"A",4,"succ",1,"kb","2","a",40.2425,0.405,0.329
"512","A4",1,"A",4,"succ",1,"kb","2","a",40.4925,0.404,0.328
"513","A4",1,"A",4,"succ",1,"kb","2","a",40.7425,0.404,0.328
"514","A4",1,"A",4,"succ",1,"kb","2","a",40.9925,0.404,0.328
"515","A4",1,"A",4,"succ",1,"kb","2","a",41.2425,0.404,0.328
"516","A4",1,"A",4,"succ",1,"kb","2","a",41.4925,0.403,0.327
"517","A4",1,"A",4,"succ",1,"kb","2","a",41.7425,0.402,0.326
"518","A4",1,"A",4,"succ",1,"kb","2","a",41.9925,0.403,0.327
"519","A4",1,"A",4,"succ",1,"kb","2","a",42.2425,0.402,0.326
"520","A4",1,"A",4,"succ",1,"kb","2","a",42.4925,0.402,0.326
"521","A4",1,"A",4,"succ",1,"kb","2","a",42.7425,0.402,0.326
"522","A4",1,"A",4,"succ",1,"kb","2","a",42.9925,0.401,0.325
"523","A4",1,"A",4,"succ",1,"kb","2","a",43.2425,0.401,0.325
"524","A4",1,"A",4,"succ",1,"kb","2","a",43.4925,0.401,0.325
"525","A4",1,"A",4,"succ",1,"kb","2","a",43.7425,0.401,0.325
"526","A6",1,"A",6,"succ",1,"kb","4","a",0.2425,0.088,0.012
"527","A6",1,"A",6,"succ",1,"kb","4","a",0.4925,0.092,0.016
"528","A6",1,"A",6,"succ",1,"kb","4","a",0.7425,0.094,0.018
"529","A6",1,"A",6,"succ",1,"kb","4","a",0.9925,0.094,0.018
"530","A6",1,"A",6,"succ",1,"kb","4","a",1.2425,0.092,0.016
"531","A6",1,"A",6,"succ",1,"kb","4","a",1.4925,0.091,0.015
"532","A6",1,"A",6,"succ",1,"kb","4","a",1.7425,0.091,0.015
"533","A6",1,"A",6,"succ",1,"kb","4","a",1.9925,0.09,0.014
"534","A6",1,"A",6,"succ",1,"kb","4","a",2.2425,0.09,0.014
"535","A6",1,"A",6,"succ",1,"kb","4","a",2.4925,0.091,0.015
"536","A6",1,"A",6,"succ",1,"kb","4","a",2.7425,0.091,0.015
"537","A6",1,"A",6,"succ",1,"kb","4","a",2.9925,0.091,0.015
"538","A6",1,"A",6,"succ",1,"kb","4","a",3.2425,0.091,0.015
"539","A6",1,"A",6,"succ",1,"kb","4","a",3.4925,0.091,0.015
"540","A6",1,"A",6,"succ",1,"kb","4","a",3.7425,0.092,0.016
"541","A6",1,"A",6,"succ",1,"kb","4","a",3.9925,0.092,0.016
"542","A6",1,"A",6,"succ",1,"kb","4","a",4.2425,0.093,0.017
"543","A6",1,"A",6,"succ",1,"kb","4","a",4.4925,0.093,0.017
"544","A6",1,"A",6,"succ",1,"kb","4","a",4.7425,0.093,0.017
"545","A6",1,"A",6,"succ",1,"kb","4","a",4.9925,0.093,0.017
"546","A6",1,"A",6,"succ",1,"kb","4","a",5.2425,0.095,0.019
"547","A6",1,"A",6,"succ",1,"kb","4","a",5.4925,0.095,0.019
"548","A6",1,"A",6,"succ",1,"kb","4","a",5.7425,0.096,0.02
"549","A6",1,"A",6,"succ",1,"kb","4","a",5.9925,0.096,0.02
"550","A6",1,"A",6,"succ",1,"kb","4","a",6.2425,0.097,0.021
"551","A6",1,"A",6,"succ",1,"kb","4","a",6.4925,0.097,0.021
"552","A6",1,"A",6,"succ",1,"kb","4","a",6.7425,0.097,0.021
"553","A6",1,"A",6,"succ",1,"kb","4","a",6.9925,0.097,0.021
"554","A6",1,"A",6,"succ",1,"kb","4","a",7.2425,0.098,0.022
"555","A6",1,"A",6,"succ",1,"kb","4","a",7.4925,0.098,0.022
"556","A6",1,"A",6,"succ",1,"kb","4","a",7.7425,0.098,0.022
"557","A6",1,"A",6,"succ",1,"kb","4","a",7.9925,0.099,0.023
"558","A6",1,"A",6,"succ",1,"kb","4","a",8.2425,0.1,0.024
"559","A6",1,"A",6,"succ",1,"kb","4","a",8.4925,0.1,0.024
"560","A6",1,"A",6,"succ",1,"kb","4","a",8.7425,0.1,0.024
"561","A6",1,"A",6,"succ",1,"kb","4","a",8.9925,0.1,0.024
"562","A6",1,"A",6,"succ",1,"kb","4","a",9.2425,0.1,0.024
"563","A6",1,"A",6,"succ",1,"kb","4","a",9.4925,0.1,0.024
"564","A6",1,"A",6,"succ",1,"kb","4","a",9.7425,0.101,0.025
"565","A6",1,"A",6,"succ",1,"kb","4","a",9.9925,0.1,0.024
"566","A6",1,"A",6,"succ",1,"kb","4","a",10.2425,0.101,0.025
"567","A6",1,"A",6,"succ",1,"kb","4","a",10.4925,0.101,0.025
"568","A6",1,"A",6,"succ",1,"kb","4","a",10.7425,0.102,0.026
"569","A6",1,"A",6,"succ",1,"kb","4","a",10.9925,0.102,0.026
"570","A6",1,"A",6,"succ",1,"kb","4","a",11.2425,0.103,0.027
"571","A6",1,"A",6,"succ",1,"kb","4","a",11.4925,0.104,0.028
"572","A6",1,"A",6,"succ",1,"kb","4","a",11.7425,0.104,0.028
"573","A6",1,"A",6,"succ",1,"kb","4","a",11.9925,0.105,0.029
"574","A6",1,"A",6,"succ",1,"kb","4","a",12.2425,0.105,0.029
"575","A6",1,"A",6,"succ",1,"kb","4","a",12.4925,0.105,0.029
"576","A6",1,"A",6,"succ",1,"kb","4","a",12.7425,0.107,0.031
"577","A6",1,"A",6,"succ",1,"kb","4","a",12.9925,0.108,0.032
"578","A6",1,"A",6,"succ",1,"kb","4","a",13.2425,0.11,0.034
"579","A6",1,"A",6,"succ",1,"kb","4","a",13.4925,0.112,0.036
"580","A6",1,"A",6,"succ",1,"kb","4","a",13.7425,0.116,0.04
"581","A6",1,"A",6,"succ",1,"kb","4","a",13.9925,0.12,0.044
"582","A6",1,"A",6,"succ",1,"kb","4","a",14.2425,0.125,0.049
"583","A6",1,"A",6,"succ",1,"kb","4","a",14.4925,0.126,0.05
"584","A6",1,"A",6,"succ",1,"kb","4","a",14.7425,0.126,0.05
"585","A6",1,"A",6,"succ",1,"kb","4","a",14.9925,0.129,0.053
"586","A6",1,"A",6,"succ",1,"kb","4","a",15.2425,0.133,0.057
"587","A6",1,"A",6,"succ",1,"kb","4","a",15.4925,0.139,0.063
"588","A6",1,"A",6,"succ",1,"kb","4","a",15.7425,0.144,0.068
"589","A6",1,"A",6,"succ",1,"kb","4","a",15.9925,0.148,0.072
"590","A6",1,"A",6,"succ",1,"kb","4","a",16.2425,0.161,0.085
"591","A6",1,"A",6,"succ",1,"kb","4","a",16.4925,0.169,0.093
"592","A6",1,"A",6,"succ",1,"kb","4","a",16.7425,0.17,0.094
"593","A6",1,"A",6,"succ",1,"kb","4","a",16.9925,0.177,0.101
"594","A6",1,"A",6,"succ",1,"kb","4","a",17.2425,0.177,0.101
"595","A6",1,"A",6,"succ",1,"kb","4","a",17.4925,0.19,0.114
"596","A6",1,"A",6,"succ",1,"kb","4","a",17.7425,0.214,0.138
"597","A6",1,"A",6,"succ",1,"kb","4","a",17.9925,0.224,0.148
"598","A6",1,"A",6,"succ",1,"kb","4","a",18.2425,0.231,0.155
"599","A6",1,"A",6,"succ",1,"kb","4","a",18.4925,0.229,0.153
"600","A6",1,"A",6,"succ",1,"kb","4","a",18.7425,0.24,0.164
"601","A6",1,"A",6,"succ",1,"kb","4","a",18.9925,0.258,0.182
"602","A6",1,"A",6,"succ",1,"kb","4","a",19.2425,0.266,0.19
"603","A6",1,"A",6,"succ",1,"kb","4","a",19.4925,0.255,0.179
"604","A6",1,"A",6,"succ",1,"kb","4","a",19.7425,0.304,0.228
"605","A6",1,"A",6,"succ",1,"kb","4","a",19.9925,0.307,0.231
"606","A6",1,"A",6,"succ",1,"kb","4","a",20.2425,0.339,0.263
"607","A6",1,"A",6,"succ",1,"kb","4","a",20.4925,0.36,0.284
"608","A6",1,"A",6,"succ",1,"kb","4","a",20.7425,0.39,0.314
"609","A6",1,"A",6,"succ",1,"kb","4","a",20.9925,0.352,0.276
"610","A6",1,"A",6,"succ",1,"kb","4","a",21.2425,0.364,0.288
"611","A6",1,"A",6,"succ",1,"kb","4","a",21.4925,0.385,0.309
"612","A6",1,"A",6,"succ",1,"kb","4","a",21.7425,0.414,0.338
"613","A6",1,"A",6,"succ",1,"kb","4","a",21.9925,0.432,0.356
"614","A6",1,"A",6,"succ",1,"kb","4","a",22.2425,0.456,0.38
"615","A6",1,"A",6,"succ",1,"kb","4","a",22.4925,0.493,0.417
"616","A6",1,"A",6,"succ",1,"kb","4","a",22.7425,0.49,0.414
"617","A6",1,"A",6,"succ",1,"kb","4","a",22.9925,0.48,0.404
"618","A6",1,"A",6,"succ",1,"kb","4","a",23.2425,0.475,0.399
"619","A6",1,"A",6,"succ",1,"kb","4","a",23.4925,0.469,0.393
"620","A6",1,"A",6,"succ",1,"kb","4","a",23.7425,0.465,0.389
"621","A6",1,"A",6,"succ",1,"kb","4","a",23.9925,0.462,0.386
"622","A6",1,"A",6,"succ",1,"kb","4","a",24.2425,0.458,0.382
"623","A6",1,"A",6,"succ",1,"kb","4","a",24.4925,0.455,0.379
"624","A6",1,"A",6,"succ",1,"kb","4","a",24.7425,0.453,0.377
"625","A6",1,"A",6,"succ",1,"kb","4","a",24.9925,0.451,0.375
"626","A6",1,"A",6,"succ",1,"kb","4","a",25.2425,0.448,0.372
"627","A6",1,"A",6,"succ",1,"kb","4","a",25.4925,0.446,0.37
"628","A6",1,"A",6,"succ",1,"kb","4","a",25.7425,0.445,0.369
"629","A6",1,"A",6,"succ",1,"kb","4","a",25.9925,0.444,0.368
"630","A6",1,"A",6,"succ",1,"kb","4","a",26.2425,0.442,0.366
"631","A6",1,"A",6,"succ",1,"kb","4","a",26.4925,0.441,0.365
"632","A6",1,"A",6,"succ",1,"kb","4","a",26.7425,0.44,0.364
"633","A6",1,"A",6,"succ",1,"kb","4","a",26.9925,0.439,0.363
"634","A6",1,"A",6,"succ",1,"kb","4","a",27.2425,0.437,0.361
"635","A6",1,"A",6,"succ",1,"kb","4","a",27.4925,0.435,0.359
"636","A6",1,"A",6,"succ",1,"kb","4","a",27.7425,0.434,0.358
"637","A6",1,"A",6,"succ",1,"kb","4","a",27.9925,0.433,0.357
"638","A6",1,"A",6,"succ",1,"kb","4","a",28.2425,0.431,0.355
"639","A6",1,"A",6,"succ",1,"kb","4","a",28.4925,0.431,0.355
"640","A6",1,"A",6,"succ",1,"kb","4","a",28.7425,0.429,0.353
"641","A6",1,"A",6,"succ",1,"kb","4","a",28.9925,0.428,0.352
"642","A6",1,"A",6,"succ",1,"kb","4","a",29.2425,0.427,0.351
"643","A6",1,"A",6,"succ",1,"kb","4","a",29.4925,0.426,0.35
"644","A6",1,"A",6,"succ",1,"kb","4","a",29.7425,0.425,0.349
"645","A6",1,"A",6,"succ",1,"kb","4","a",29.9925,0.424,0.348
"646","A6",1,"A",6,"succ",1,"kb","4","a",30.2425,0.423,0.347
"647","A6",1,"A",6,"succ",1,"kb","4","a",30.4925,0.422,0.346
"648","A6",1,"A",6,"succ",1,"kb","4","a",30.7425,0.422,0.346
"649","A6",1,"A",6,"succ",1,"kb","4","a",30.9925,0.42,0.344
"650","A6",1,"A",6,"succ",1,"kb","4","a",31.2425,0.419,0.343
"651","A6",1,"A",6,"succ",1,"kb","4","a",31.4925,0.419,0.343
"652","A6",1,"A",6,"succ",1,"kb","4","a",31.7425,0.418,0.342
"653","A6",1,"A",6,"succ",1,"kb","4","a",31.9925,0.417,0.341
"654","A6",1,"A",6,"succ",1,"kb","4","a",32.2425,0.416,0.34
"655","A6",1,"A",6,"succ",1,"kb","4","a",32.4925,0.416,0.34
"656","A6",1,"A",6,"succ",1,"kb","4","a",32.7425,0.415,0.339
"657","A6",1,"A",6,"succ",1,"kb","4","a",32.9925,0.414,0.338
"658","A6",1,"A",6,"succ",1,"kb","4","a",33.2425,0.413,0.337
"659","A6",1,"A",6,"succ",1,"kb","4","a",33.4925,0.412,0.336
"660","A6",1,"A",6,"succ",1,"kb","4","a",33.7425,0.412,0.336
"661","A6",1,"A",6,"succ",1,"kb","4","a",33.9925,0.412,0.336
"662","A6",1,"A",6,"succ",1,"kb","4","a",34.2425,0.411,0.335
"663","A6",1,"A",6,"succ",1,"kb","4","a",34.4925,0.41,0.334
"664","A6",1,"A",6,"succ",1,"kb","4","a",34.7425,0.41,0.334
"665","A6",1,"A",6,"succ",1,"kb","4","a",34.9925,0.41,0.334
"666","A6",1,"A",6,"succ",1,"kb","4","a",35.2425,0.409,0.333
"667","A6",1,"A",6,"succ",1,"kb","4","a",35.4925,0.408,0.332
"668","A6",1,"A",6,"succ",1,"kb","4","a",35.7425,0.408,0.332
"669","A6",1,"A",6,"succ",1,"kb","4","a",35.9925,0.407,0.331
"670","A6",1,"A",6,"succ",1,"kb","4","a",36.2425,0.407,0.331
"671","A6",1,"A",6,"succ",1,"kb","4","a",36.4925,0.406,0.33
"672","A6",1,"A",6,"succ",1,"kb","4","a",36.7425,0.405,0.329
"673","A6",1,"A",6,"succ",1,"kb","4","a",36.9925,0.405,0.329
"674","A6",1,"A",6,"succ",1,"kb","4","a",37.2425,0.405,0.329
"675","A6",1,"A",6,"succ",1,"kb","4","a",37.4925,0.404,0.328
"676","A6",1,"A",6,"succ",1,"kb","4","a",37.7425,0.404,0.328
"677","A6",1,"A",6,"succ",1,"kb","4","a",37.9925,0.403,0.327
"678","A6",1,"A",6,"succ",1,"kb","4","a",38.2425,0.403,0.327
"679","A6",1,"A",6,"succ",1,"kb","4","a",38.4925,0.402,0.326
"680","A6",1,"A",6,"succ",1,"kb","4","a",38.7425,0.402,0.326
"681","A6",1,"A",6,"succ",1,"kb","4","a",38.9925,0.402,0.326
"682","A6",1,"A",6,"succ",1,"kb","4","a",39.2425,0.401,0.325
"683","A6",1,"A",6,"succ",1,"kb","4","a",39.4925,0.4,0.324
"684","A6",1,"A",6,"succ",1,"kb","4","a",39.7425,0.4,0.324
"685","A6",1,"A",6,"succ",1,"kb","4","a",39.9925,0.4,0.324
"686","A6",1,"A",6,"succ",1,"kb","4","a",40.2425,0.399,0.323
"687","A6",1,"A",6,"succ",1,"kb","4","a",40.4925,0.399,0.323
"688","A6",1,"A",6,"succ",1,"kb","4","a",40.7425,0.399,0.323
"689","A6",1,"A",6,"succ",1,"kb","4","a",40.9925,0.398,0.322
